https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ONE,Volume USDT,tradecount
1621184400000,2021-05-16 17:00:00,ONE/USDT,0.17874000,0.17940000,0.16705000,0.17232000,148310458.10000000,25548482.97398500,48470
1621180800000,2021-05-16 16:00:00,ONE/USDT,0.17200000,0.18506000,0.16956000,0.17881000,201210894.60000000,36122445.31880900,76151
1621177200000,2021-05-16 15:00:00,ONE/USDT,0.16663000,0.17578000,0.16654000,0.17216000,153209601.30000000,26353368.61760100,52077
1621173600000,2021-05-16 14:00:00,ONE/USDT,0.16866000,0.16900000,0.16098000,0.16673000,66833781.50000000,11074512.24466100,22324
1621170000000,2021-05-16 13:00:00,ONE/USDT,0.15813000,0.16970000,0.15769000,0.16866000,60405836.20000000,9874819.76033300,21655
1621166400000,2021-05-16 12:00:00,ONE/USDT,0.16328000,0.16588000,0.15679000,0.15822000,103341965.50000000,16605403.01668900,35204
1621162800000,2021-05-16 11:00:00,ONE/USDT,0.16458000,0.17300000,0.16201000,0.16333000,162546135.40000000,27142429.21998200,67040
1621159200000,2021-05-16 10:00:00,ONE/USDT,0.15120000,0.16550000,0.15026000,0.16424000,107617975.50000000,17044355.37565500,45865
1621155600000,2021-05-16 09:00:00,ONE/USDT,0.14939000,0.15285000,0.14900000,0.15120000,29807785.50000000,4501057.42832100,15590
1621152000000,2021-05-16 08:00:00,ONE/USDT,0.15337000,0.15349000,0.14810000,0.14925000,40152640.30000000,6014165.03693200,13690
1621148400000,2021-05-16 07:00:00,ONE/USDT,0.15142000,0.15406000,0.14934000,0.15330000,40497759.30000000,6126582.48101900,13578
1621144800000,2021-05-16 06:00:00,ONE/USDT,0.15222000,0.15287000,0.14795000,0.15142000,35434796.30000000,5328255.54504900,11740
1621141200000,2021-05-16 05:00:00,ONE/USDT,0.14808000,0.15247000,0.14734000,0.15222000,36529372.10000000,5468530.22539700,10814
1621137600000,2021-05-16 04:00:00,ONE/USDT,0.15302000,0.15349000,0.14731000,0.14813000,46211207.20000000,6940129.27260300,17541
1621134000000,2021-05-16 03:00:00,ONE/USDT,0.15963000,0.16000000,0.15068000,0.15303000,56878457.30000000,8792150.86994900,23983
1621130400000,2021-05-16 02:00:00,ONE/USDT,0.15634000,0.16300000,0.15479000,0.15968000,55360600.40000000,8787493.22345300,21933
1621126800000,2021-05-16 01:00:00,ONE/USDT,0.16062000,0.16580000,0.15538000,0.15634000,84516519.30000000,13555020.89804800,30683
1621123200000,2021-05-16 00:00:00,ONE/USDT,0.15837000,0.17054000,0.15809000,0.16053000,156545175.20000000,25694037.21101100,53751
1621119600000,2021-05-15 23:00:00,ONE/USDT,0.16006000,0.16454000,0.15338000,0.15842000,155835642.10000000,24761380.50043200,53929
1621116000000,2021-05-15 22:00:00,ONE/USDT,0.16284000,0.17658000,0.15826000,0.16022000,310856837.20000000,51694068.22362100,102477
1621112400000,2021-05-15 21:00:00,ONE/USDT,0.14845000,0.16459000,0.14828000,0.16293000,182676472.50000000,28510471.31407100,67159
1621108800000,2021-05-15 20:00:00,ONE/USDT,0.14388000,0.14978000,0.14196000,0.14845000,95458928.00000000,14013401.25446500,32866
1621105200000,2021-05-15 19:00:00,ONE/USDT,0.14471000,0.14600000,0.13623000,0.14395000,76161692.20000000,10671924.91343600,26456
1621101600000,2021-05-15 18:00:00,ONE/USDT,0.13735000,0.14623000,0.13571000,0.14451000,68542842.50000000,9721721.09411800,26960
1621098000000,2021-05-15 17:00:00,ONE/USDT,0.13514000,0.14097000,0.13223000,0.13736000,45255062.80000000,6196208.62668100,16541
1621094400000,2021-05-15 16:00:00,ONE/USDT,0.13717000,0.13771000,0.13140000,0.13526000,56613362.80000000,7611970.62643500,22603
1621090800000,2021-05-15 15:00:00,ONE/USDT,0.14221000,0.14462000,0.13573000,0.13717000,79758219.50000000,11164794.76163000,29147
1621087200000,2021-05-15 14:00:00,ONE/USDT,0.14476000,0.14927000,0.14151000,0.14212000,91803295.20000000,13399867.09211300,29799
1621083600000,2021-05-15 13:00:00,ONE/USDT,0.13920000,0.14860000,0.13803000,0.14449000,106172022.70000000,15281984.64178300,34147
1621080000000,2021-05-15 12:00:00,ONE/USDT,0.13478000,0.14440000,0.13471000,0.13905000,162626455.00000000,22739101.51665300,53479
1621076400000,2021-05-15 11:00:00,ONE/USDT,0.12300000,0.13518000,0.12279000,0.13478000,68535482.10000000,8969969.82882300,21833
1621072800000,2021-05-15 10:00:00,ONE/USDT,0.12799000,0.12841000,0.12129000,0.12308000,40184649.00000000,5007436.85874800,10294
1621069200000,2021-05-15 09:00:00,ONE/USDT,0.12589000,0.12876000,0.12435000,0.12800000,31368417.90000000,3973433.30547700,9780
1621065600000,2021-05-15 08:00:00,ONE/USDT,0.12049000,0.12800000,0.12014000,0.12600000,34014248.00000000,4246657.14086200,12581
1621062000000,2021-05-15 07:00:00,ONE/USDT,0.11947000,0.12479000,0.11875000,0.12068000,27825858.50000000,3405828.14978700,9321
1621058400000,2021-05-15 06:00:00,ONE/USDT,0.12226000,0.12227000,0.11765000,0.11947000,16142874.70000000,1935988.98019700,5475
1621054800000,2021-05-15 05:00:00,ONE/USDT,0.12020000,0.12276000,0.11821000,0.12226000,24172141.50000000,2899577.76511700,7122
1621051200000,2021-05-15 04:00:00,ONE/USDT,0.11826000,0.12471000,0.11823000,0.12022000,30040120.10000000,3665402.36594400,10917
1621047600000,2021-05-15 03:00:00,ONE/USDT,0.11835000,0.11851000,0.11566000,0.11829000,9569826.80000000,1118475.23292300,3202
1621044000000,2021-05-15 02:00:00,ONE/USDT,0.11592000,0.11856000,0.11443000,0.11831000,14532919.10000000,1696568.65457800,4379
1621040400000,2021-05-15 01:00:00,ONE/USDT,0.11358000,0.11716000,0.11341000,0.11591000,10117751.90000000,1170531.65363200,3246
1621036800000,2021-05-15 00:00:00,ONE/USDT,0.11544000,0.11729000,0.11297000,0.11365000,13199602.60000000,1518293.37836400,4199
1621033200000,2021-05-14 23:00:00,ONE/USDT,0.11506000,0.11630000,0.11412000,0.11548000,5876529.10000000,677538.76662400,1875
1621029600000,2021-05-14 22:00:00,ONE/USDT,0.11596000,0.11630000,0.11452000,0.11503000,8755207.80000000,1010671.33778800,2257
1621026000000,2021-05-14 21:00:00,ONE/USDT,0.11165000,0.11615000,0.11153000,0.11596000,12358749.40000000,1411141.64760300,3811
1621022400000,2021-05-14 20:00:00,ONE/USDT,0.11578000,0.11741000,0.11154000,0.11154000,17239682.90000000,1965122.57684700,5764
1621018800000,2021-05-14 19:00:00,ONE/USDT,0.11763000,0.11779000,0.11565000,0.11579000,6959015.80000000,812705.72074700,2854
1621015200000,2021-05-14 18:00:00,ONE/USDT,0.11881000,0.11957000,0.11699000,0.11763000,9064943.60000000,1070413.12936900,3569
1621011600000,2021-05-14 17:00:00,ONE/USDT,0.12012000,0.12108000,0.11847000,0.11873000,10499761.20000000,1257905.58023700,3806
1621008000000,2021-05-14 16:00:00,ONE/USDT,0.12306000,0.12359000,0.11896000,0.12013000,14430608.10000000,1745648.18555600,5076
1621004400000,2021-05-14 15:00:00,ONE/USDT,0.11955000,0.12421000,0.11955000,0.12321000,21800299.70000000,2661755.82495100,7794
1621000800000,2021-05-14 14:00:00,ONE/USDT,0.11924000,0.11981000,0.11773000,0.11962000,10588930.10000000,1257751.44467600,3856
1620997200000,2021-05-14 13:00:00,ONE/USDT,0.11787000,0.12000000,0.11571000,0.11925000,10912536.60000000,1288192.66264000,3660
1620993600000,2021-05-14 12:00:00,ONE/USDT,0.11873000,0.11934000,0.11600000,0.11800000,11817057.00000000,1389801.13736800,4690
1620990000000,2021-05-14 11:00:00,ONE/USDT,0.11840000,0.12035000,0.11803000,0.11873000,20085405.50000000,2394738.80913800,6360
1620986400000,2021-05-14 10:00:00,ONE/USDT,0.11635000,0.11884000,0.11620000,0.11840000,15604556.60000000,1839130.75856400,4729
1620982800000,2021-05-14 09:00:00,ONE/USDT,0.11640000,0.11884000,0.11564000,0.11640000,14221444.90000000,1665114.91794700,4595
1620979200000,2021-05-14 08:00:00,ONE/USDT,0.11392000,0.11786000,0.11364000,0.11628000,17953365.40000000,2082591.32292800,6333
1620975600000,2021-05-14 07:00:00,ONE/USDT,0.11074000,0.11418000,0.11057000,0.11392000,13085376.50000000,1475637.20921900,3814
1620972000000,2021-05-14 06:00:00,ONE/USDT,0.11355000,0.11412000,0.10962000,0.11070000,10569245.90000000,1175048.66229900,4385
1620968400000,2021-05-14 05:00:00,ONE/USDT,0.11239000,0.11395000,0.11077000,0.11356000,7827478.40000000,878840.55071700,3504
1620964800000,2021-05-14 04:00:00,ONE/USDT,0.11223000,0.11406000,0.11089000,0.11236000,9487614.90000000,1068772.34024400,3183
1620961200000,2021-05-14 03:00:00,ONE/USDT,0.11065000,0.11415000,0.11050000,0.11215000,9516815.80000000,1068629.56862600,3951
1620957600000,2021-05-14 02:00:00,ONE/USDT,0.11425000,0.11478000,0.11061000,0.11068000,9711908.60000000,1093216.16464600,3389
1620954000000,2021-05-14 01:00:00,ONE/USDT,0.11314000,0.11545000,0.11225000,0.11425000,11471433.90000000,1304524.34314000,4341
1620950400000,2021-05-14 00:00:00,ONE/USDT,0.10902000,0.11547000,0.10790000,0.11304000,31991743.70000000,3605920.87718300,9315
1620946800000,2021-05-13 23:00:00,ONE/USDT,0.10612000,0.10910000,0.10226000,0.10902000,22453648.60000000,2357710.28508500,5643
1620943200000,2021-05-13 22:00:00,ONE/USDT,0.10742000,0.11000000,0.10559000,0.10612000,14099534.10000000,1516400.17339200,4283
1620939600000,2021-05-13 21:00:00,ONE/USDT,0.10843000,0.10976000,0.10630000,0.10743000,12248894.70000000,1324510.54285700,4063
1620936000000,2021-05-13 20:00:00,ONE/USDT,0.10254000,0.11000000,0.10200000,0.10843000,23410172.20000000,2493463.27103400,7795
1620932400000,2021-05-13 19:00:00,ONE/USDT,0.10128000,0.10500000,0.10127000,0.10239000,14840797.90000000,1538516.46548000,4362
1620928800000,2021-05-13 18:00:00,ONE/USDT,0.10507000,0.10599000,0.10083000,0.10128000,24048109.00000000,2487170.94122500,8137
1620925200000,2021-05-13 17:00:00,ONE/USDT,0.10396000,0.10523000,0.09937000,0.10497000,39105058.80000000,3998171.46865000,11143
1620921600000,2021-05-13 16:00:00,ONE/USDT,0.10614000,0.10990000,0.10329000,0.10394000,19046715.40000000,2030938.30291100,5929
1620918000000,2021-05-13 15:00:00,ONE/USDT,0.11103000,0.11115000,0.10481000,0.10599000,24671611.60000000,2652960.04692100,6968
1620914400000,2021-05-13 14:00:00,ONE/USDT,0.11220000,0.11375000,0.10989000,0.11097000,18347824.60000000,2054905.61063100,5835
1620910800000,2021-05-13 13:00:00,ONE/USDT,0.10900000,0.11380000,0.10715000,0.11210000,20121032.60000000,2229434.01395700,6501
1620907200000,2021-05-13 12:00:00,ONE/USDT,0.10632000,0.10927000,0.10527000,0.10909000,17185555.00000000,1839938.41253900,5264
1620903600000,2021-05-13 11:00:00,ONE/USDT,0.10351000,0.10748000,0.10164000,0.10632000,24988404.30000000,2622542.45508900,8197
1620900000000,2021-05-13 10:00:00,ONE/USDT,0.10255000,0.10826000,0.10242000,0.10344000,22716837.20000000,2394279.32531900,7761
1620896400000,2021-05-13 09:00:00,ONE/USDT,0.10907000,0.11040000,0.10057000,0.10239000,27820397.10000000,2917337.57037700,8496
1620892800000,2021-05-13 08:00:00,ONE/USDT,0.11306000,0.11433000,0.10890000,0.10914000,12706512.20000000,1412558.66342000,4150
1620889200000,2021-05-13 07:00:00,ONE/USDT,0.11554000,0.11563000,0.11269000,0.11317000,6044404.80000000,689398.26336200,2323
1620885600000,2021-05-13 06:00:00,ONE/USDT,0.11381000,0.11565000,0.11347000,0.11560000,8833976.40000000,1008307.85868100,2553
1620882000000,2021-05-13 05:00:00,ONE/USDT,0.11324000,0.11480000,0.11323000,0.11380000,7186814.60000000,819953.80129800,2645
1620878400000,2021-05-13 04:00:00,ONE/USDT,0.11130000,0.11448000,0.11126000,0.11324000,10377383.20000000,1170436.06386300,3404
1620874800000,2021-05-13 03:00:00,ONE/USDT,0.11280000,0.11285000,0.10830000,0.11142000,13199000.20000000,1452368.62001600,4643
1620871200000,2021-05-13 02:00:00,ONE/USDT,0.11309000,0.11447000,0.11064000,0.11280000,12131847.30000000,1368087.05088000,3863
1620867600000,2021-05-13 01:00:00,ONE/USDT,0.11032000,0.11435000,0.10947000,0.11304000,22753845.30000000,2559357.91339000,6619
1620864000000,2021-05-13 00:00:00,ONE/USDT,0.10663000,0.11449000,0.09833000,0.11031000,81354290.20000000,8737980.01372600,24064
1620860400000,2021-05-12 23:00:00,ONE/USDT,0.11499000,0.11504000,0.10523000,0.10663000,54214596.80000000,5987907.81807100,12836
1620856800000,2021-05-12 22:00:00,ONE/USDT,0.11868000,0.11915000,0.11100000,0.11509000,38260381.50000000,4348348.70275300,9951
1620853200000,2021-05-12 21:00:00,ONE/USDT,0.11824000,0.12100000,0.11780000,0.11853000,15835669.20000000,1886202.19294000,5182
1620849600000,2021-05-12 20:00:00,ONE/USDT,0.11550000,0.11840000,0.11500000,0.11840000,12660900.70000000,1476436.25793700,4429
1620846000000,2021-05-12 19:00:00,ONE/USDT,0.11478000,0.11593000,0.11153000,0.11558000,24666681.50000000,2803768.41885700,5961
1620842400000,2021-05-12 18:00:00,ONE/USDT,0.11854000,0.11949000,0.11198000,0.11489000,34088839.50000000,3910739.51850300,8978
1620838800000,2021-05-12 17:00:00,ONE/USDT,0.11933000,0.12086000,0.11797000,0.11856000,15245220.50000000,1820493.78072700,4868
1620835200000,2021-05-12 16:00:00,ONE/USDT,0.11683000,0.11939000,0.11421000,0.11934000,27529913.60000000,3197557.17660300,8672
1620831600000,2021-05-12 15:00:00,ONE/USDT,0.12097000,0.12106000,0.11563000,0.11683000,27167288.90000000,3196954.81688000,8101
1620828000000,2021-05-12 14:00:00,ONE/USDT,0.12295000,0.12300000,0.12080000,0.12107000,9876734.70000000,1207336.22184600,3416
1620824400000,2021-05-12 13:00:00,ONE/USDT,0.12210000,0.12292000,0.11910000,0.12292000,13628131.50000000,1649750.87580300,5122
1620820800000,2021-05-12 12:00:00,ONE/USDT,0.12375000,0.12378000,0.12120000,0.12210000,10356023.40000000,1268462.58394400,3481
1620817200000,2021-05-12 11:00:00,ONE/USDT,0.12099000,0.12460000,0.12092000,0.12369000,9916628.90000000,1220090.66240600,3379
1620813600000,2021-05-12 10:00:00,ONE/USDT,0.12487000,0.12487000,0.12039000,0.12108000,17977869.90000000,2197516.20929600,5713
1620810000000,2021-05-12 09:00:00,ONE/USDT,0.12495000,0.12608000,0.12413000,0.12485000,6763593.60000000,845717.84424000,2546
1620806400000,2021-05-12 08:00:00,ONE/USDT,0.12645000,0.12674000,0.12350000,0.12505000,16387949.40000000,2043796.44125400,5089
1620802800000,2021-05-12 07:00:00,ONE/USDT,0.12559000,0.12750000,0.12559000,0.12628000,12244519.30000000,1547679.64045400,3516
1620799200000,2021-05-12 06:00:00,ONE/USDT,0.12792000,0.12810000,0.12526000,0.12555000,12166295.90000000,1539023.42687500,3707
1620795600000,2021-05-12 05:00:00,ONE/USDT,0.12717000,0.12895000,0.12704000,0.12799000,7230258.20000000,924771.74334000,2428
1620792000000,2021-05-12 04:00:00,ONE/USDT,0.13072000,0.13166000,0.12650000,0.12720000,15981058.90000000,2062398.84626400,6064
1620788400000,2021-05-12 03:00:00,ONE/USDT,0.12602000,0.13090000,0.12600000,0.13071000,27526737.70000000,3547041.82022900,8984
1620784800000,2021-05-12 02:00:00,ONE/USDT,0.12594000,0.12630000,0.12427000,0.12614000,11713091.00000000,1468305.64331000,3549
1620781200000,2021-05-12 01:00:00,ONE/USDT,0.12502000,0.12595000,0.12419000,0.12587000,7043786.20000000,881179.30343200,3200
1620777600000,2021-05-12 00:00:00,ONE/USDT,0.12458000,0.12509000,0.12257000,0.12501000,16358516.80000000,2025663.90470200,5862
1620774000000,2021-05-11 23:00:00,ONE/USDT,0.12389000,0.12501000,0.12370000,0.12458000,7619284.90000000,948045.29943600,2673
1620770400000,2021-05-11 22:00:00,ONE/USDT,0.12269000,0.12414000,0.12240000,0.12387000,5966303.30000000,735084.95950400,2449
1620766800000,2021-05-11 21:00:00,ONE/USDT,0.12599000,0.12622000,0.12194000,0.12274000,10416294.50000000,1290040.09837000,4698
1620763200000,2021-05-11 20:00:00,ONE/USDT,0.12444000,0.12631000,0.12377000,0.12607000,9631770.40000000,1206605.15319100,4110
1620759600000,2021-05-11 19:00:00,ONE/USDT,0.12284000,0.12483000,0.12276000,0.12432000,9202259.40000000,1140462.59981500,3306
1620756000000,2021-05-11 18:00:00,ONE/USDT,0.12325000,0.12499000,0.12262000,0.12284000,7125691.50000000,882263.61408200,3298
1620752400000,2021-05-11 17:00:00,ONE/USDT,0.12364000,0.12365000,0.12169000,0.12325000,16142778.80000000,1978114.38507400,5210
1620748800000,2021-05-11 16:00:00,ONE/USDT,0.12462000,0.12708000,0.12250000,0.12358000,17605542.50000000,2200765.77249900,5665
1620745200000,2021-05-11 15:00:00,ONE/USDT,0.12280000,0.12499000,0.12199000,0.12464000,8257057.90000000,1022792.41924400,3030
1620741600000,2021-05-11 14:00:00,ONE/USDT,0.12298000,0.12358000,0.12139000,0.12275000,8265487.60000000,1014224.63112200,2933
1620738000000,2021-05-11 13:00:00,ONE/USDT,0.12360000,0.12478000,0.12034000,0.12287000,12994306.30000000,1590640.11755200,4764
1620734400000,2021-05-11 12:00:00,ONE/USDT,0.12412000,0.12489000,0.11996000,0.12359000,14754780.90000000,1806275.76058100,5482
1620730800000,2021-05-11 11:00:00,ONE/USDT,0.12812000,0.12897000,0.12390000,0.12401000,14234433.10000000,1801390.78974100,4627
1620727200000,2021-05-11 10:00:00,ONE/USDT,0.12613000,0.12999000,0.12571000,0.12823000,29613331.60000000,3785759.09649900,10049
1620723600000,2021-05-11 09:00:00,ONE/USDT,0.12236000,0.12654000,0.12214000,0.12612000,17460649.50000000,2169673.33919300,6042
1620720000000,2021-05-11 08:00:00,ONE/USDT,0.12466000,0.12493000,0.11938000,0.12225000,21594387.30000000,2626716.05300400,6869
1620716400000,2021-05-11 07:00:00,ONE/USDT,0.12417000,0.12500000,0.12205000,0.12481000,10264848.50000000,1268702.25726100,3520
1620712800000,2021-05-11 06:00:00,ONE/USDT,0.12157000,0.12447000,0.12150000,0.12416000,8433374.60000000,1038505.83499500,3091
1620709200000,2021-05-11 05:00:00,ONE/USDT,0.12200000,0.12283000,0.11852000,0.12170000,14555491.50000000,1760405.15752500,5159
1620705600000,2021-05-11 04:00:00,ONE/USDT,0.11936000,0.12329000,0.11852000,0.12184000,13759684.10000000,1668817.44800500,5008
1620702000000,2021-05-11 03:00:00,ONE/USDT,0.11690000,0.12097000,0.11653000,0.11923000,20933042.20000000,2480912.71264700,6933
1620698400000,2021-05-11 02:00:00,ONE/USDT,0.11925000,0.12199000,0.11638000,0.11694000,20310401.60000000,2420244.30932400,7994
1620694800000,2021-05-11 01:00:00,ONE/USDT,0.11949000,0.12177000,0.11500000,0.11917000,38616459.00000000,4569136.19633600,9918
1620691200000,2021-05-11 00:00:00,ONE/USDT,0.12176000,0.12436000,0.11903000,0.11949000,25265273.10000000,3059657.39801600,8402
1620687600000,2021-05-10 23:00:00,ONE/USDT,0.12504000,0.12512000,0.11812000,0.12173000,30975714.10000000,3758701.54889200,10601
1620684000000,2021-05-10 22:00:00,ONE/USDT,0.12216000,0.12587000,0.11934000,0.12504000,23091242.70000000,2826747.09932700,8152
1620680400000,2021-05-10 21:00:00,ONE/USDT,0.12079000,0.12354000,0.11952000,0.12216000,16672715.10000000,2035142.94276200,5967
1620676800000,2021-05-10 20:00:00,ONE/USDT,0.12097000,0.12378000,0.11010000,0.12079000,81375694.70000000,9575819.19991600,25686
1620673200000,2021-05-10 19:00:00,ONE/USDT,0.12686000,0.12759000,0.12001000,0.12093000,35463116.70000000,4399905.28213700,10360
1620669600000,2021-05-10 18:00:00,ONE/USDT,0.12713000,0.12917000,0.12501000,0.12702000,24866587.50000000,3160876.08882500,7347
1620666000000,2021-05-10 17:00:00,ONE/USDT,0.13065000,0.13180000,0.12602000,0.12714000,26957454.60000000,3477790.58207800,9016
1620662400000,2021-05-10 16:00:00,ONE/USDT,0.13420000,0.13449000,0.13030000,0.13082000,20154854.80000000,2665563.93763000,7585
1620658800000,2021-05-10 15:00:00,ONE/USDT,0.13167000,0.13470000,0.13062000,0.13424000,21596602.20000000,2876427.15291800,7637
1620655200000,2021-05-10 14:00:00,ONE/USDT,0.13606000,0.13610000,0.13139000,0.13168000,35952531.20000000,4792395.54426900,11954
1620651600000,2021-05-10 13:00:00,ONE/USDT,0.13802000,0.13871000,0.13422000,0.13606000,24526254.50000000,3345781.52604900,9891
1620648000000,2021-05-10 12:00:00,ONE/USDT,0.14177000,0.14230000,0.13680000,0.13790000,44884104.80000000,6251610.78096700,16313
1620644400000,2021-05-10 11:00:00,ONE/USDT,0.14493000,0.14555000,0.13829000,0.14189000,65666308.00000000,9304374.46805000,21670
1620640800000,2021-05-10 10:00:00,ONE/USDT,0.14646000,0.15176000,0.14411000,0.14479000,81130209.30000000,11991212.90778400,28214
1620637200000,2021-05-10 09:00:00,ONE/USDT,0.14844000,0.14989000,0.14350000,0.14650000,66985453.70000000,9821447.70759000,21515
1620633600000,2021-05-10 08:00:00,ONE/USDT,0.14052000,0.15000000,0.14050000,0.14834000,80230929.80000000,11777010.70792700,30140
1620630000000,2021-05-10 07:00:00,ONE/USDT,0.14326000,0.14374000,0.13955000,0.14061000,23648662.40000000,3340651.02533700,8440
1620626400000,2021-05-10 06:00:00,ONE/USDT,0.14346000,0.14465000,0.14054000,0.14339000,46380648.80000000,6616817.54815300,13854
1620622800000,2021-05-10 05:00:00,ONE/USDT,0.13713000,0.14499000,0.13488000,0.14348000,57985523.90000000,8178222.57619700,21791
1620619200000,2021-05-10 04:00:00,ONE/USDT,0.13611000,0.13750000,0.13469000,0.13723000,16490472.30000000,2246605.06313000,5103
1620615600000,2021-05-10 03:00:00,ONE/USDT,0.13642000,0.13796000,0.13345000,0.13611000,24048652.20000000,3262495.98106300,9055
1620612000000,2021-05-10 02:00:00,ONE/USDT,0.13470000,0.13893000,0.13386000,0.13634000,22509027.70000000,3079601.67445100,8915
1620608400000,2021-05-10 01:00:00,ONE/USDT,0.13388000,0.13713000,0.13378000,0.13460000,17650493.20000000,2397128.51136100,7715
1620604800000,2021-05-10 00:00:00,ONE/USDT,0.13121000,0.13700000,0.12964000,0.13388000,56234896.50000000,7549563.29923500,20119
1620601200000,2021-05-09 23:00:00,ONE/USDT,0.12651000,0.13200000,0.12639000,0.13121000,13366600.90000000,1723093.61502000,5040
1620597600000,2021-05-09 22:00:00,ONE/USDT,0.12810000,0.12810000,0.12612000,0.12650000,6697319.70000000,852595.05861400,2654
1620594000000,2021-05-09 21:00:00,ONE/USDT,0.12747000,0.12810000,0.12729000,0.12795000,6622804.80000000,847203.26560300,2706
1620590400000,2021-05-09 20:00:00,ONE/USDT,0.12663000,0.12763000,0.12580000,0.12747000,7000968.40000000,887437.01262200,2654
1620586800000,2021-05-09 19:00:00,ONE/USDT,0.12655000,0.12700000,0.12521000,0.12652000,8430535.70000000,1063436.13985500,3398
1620583200000,2021-05-09 18:00:00,ONE/USDT,0.12667000,0.12919000,0.12585000,0.12664000,12162269.90000000,1551886.86220000,4984
1620579600000,2021-05-09 17:00:00,ONE/USDT,0.12796000,0.12847000,0.12615000,0.12667000,10212477.30000000,1295885.43476100,3732
1620576000000,2021-05-09 16:00:00,ONE/USDT,0.12861000,0.12919000,0.12677000,0.12806000,13240345.50000000,1696809.60891000,5287
1620572400000,2021-05-09 15:00:00,ONE/USDT,0.12495000,0.12884000,0.12449000,0.12874000,14436779.10000000,1830277.53600700,5931
1620568800000,2021-05-09 14:00:00,ONE/USDT,0.12539000,0.12648000,0.12372000,0.12493000,12842898.20000000,1602908.56480000,4240
1620565200000,2021-05-09 13:00:00,ONE/USDT,0.12097000,0.12563000,0.12084000,0.12536000,23403190.10000000,2899641.63726300,7922
1620561600000,2021-05-09 12:00:00,ONE/USDT,0.12400000,0.12440000,0.12041000,0.12077000,18016533.00000000,2200277.39270700,6142
1620558000000,2021-05-09 11:00:00,ONE/USDT,0.12475000,0.12588000,0.12393000,0.12411000,7346912.00000000,918352.60735100,2666
1620554400000,2021-05-09 10:00:00,ONE/USDT,0.12601000,0.12603000,0.12320000,0.12481000,8694536.40000000,1079807.16828700,2925
1620550800000,2021-05-09 09:00:00,ONE/USDT,0.12535000,0.12730000,0.12394000,0.12603000,11729154.70000000,1472736.88467000,4566
1620547200000,2021-05-09 08:00:00,ONE/USDT,0.12417000,0.12569000,0.12375000,0.12547000,6110417.30000000,761927.66992700,2336
1620543600000,2021-05-09 07:00:00,ONE/USDT,0.12686000,0.12691000,0.12391000,0.12421000,9941754.30000000,1242980.02970600,3400
1620540000000,2021-05-09 06:00:00,ONE/USDT,0.12546000,0.12731000,0.12531000,0.12683000,10015211.30000000,1265164.41854100,3282
1620536400000,2021-05-09 05:00:00,ONE/USDT,0.12394000,0.12584000,0.12316000,0.12538000,10049176.60000000,1251901.08553100,3566
1620532800000,2021-05-09 04:00:00,ONE/USDT,0.12365000,0.12477000,0.11944000,0.12391000,29510940.20000000,3600610.76769600,11471
1620529200000,2021-05-09 03:00:00,ONE/USDT,0.12645000,0.12695000,0.12350000,0.12365000,12480234.00000000,1563737.46042500,4807
1620525600000,2021-05-09 02:00:00,ONE/USDT,0.12678000,0.12722000,0.12590000,0.12639000,7241229.20000000,916596.01399700,2608
1620522000000,2021-05-09 01:00:00,ONE/USDT,0.12624000,0.12719000,0.12577000,0.12661000,9704645.10000000,1226020.94126800,3460
1620518400000,2021-05-09 00:00:00,ONE/USDT,0.12731000,0.12794000,0.12610000,0.12633000,7035341.50000000,893823.71462900,2831
1620514800000,2021-05-08 23:00:00,ONE/USDT,0.12776000,0.12897000,0.12688000,0.12732000,5160814.20000000,659769.86462900,2508
1620511200000,2021-05-08 22:00:00,ONE/USDT,0.12802000,0.12827000,0.12624000,0.12787000,7879234.80000000,1002272.55115500,2848
1620507600000,2021-05-08 21:00:00,ONE/USDT,0.12748000,0.12922000,0.12685000,0.12792000,12198750.30000000,1561834.70213700,3449
1620504000000,2021-05-08 20:00:00,ONE/USDT,0.12749000,0.12769000,0.12650000,0.12747000,8541015.60000000,1085936.55868200,2632
1620500400000,2021-05-08 19:00:00,ONE/USDT,0.12790000,0.12831000,0.12697000,0.12763000,8611897.70000000,1098989.18396900,3480
1620496800000,2021-05-08 18:00:00,ONE/USDT,0.12803000,0.12872000,0.12750000,0.12790000,6885228.60000000,882191.79941500,2691
1620493200000,2021-05-08 17:00:00,ONE/USDT,0.12745000,0.12831000,0.12627000,0.12808000,7721620.40000000,984670.18576100,3075
1620489600000,2021-05-08 16:00:00,ONE/USDT,0.12571000,0.12929000,0.12548000,0.12731000,15944170.00000000,2036705.64411100,5482
1620486000000,2021-05-08 15:00:00,ONE/USDT,0.12943000,0.12969000,0.12501000,0.12573000,19160022.10000000,2442216.79852600,7392
1620482400000,2021-05-08 14:00:00,ONE/USDT,0.13013000,0.13041000,0.12906000,0.12943000,11772452.30000000,1527992.00962000,3716
1620478800000,2021-05-08 13:00:00,ONE/USDT,0.13023000,0.13080000,0.12954000,0.13013000,9179580.00000000,1194865.26139000,2974
1620475200000,2021-05-08 12:00:00,ONE/USDT,0.13085000,0.13100000,0.12969000,0.13019000,9363829.40000000,1219586.86459900,3219
1620471600000,2021-05-08 11:00:00,ONE/USDT,0.13066000,0.13180000,0.13051000,0.13087000,6900179.70000000,904915.92925800,2504
